Student Number,Course Title,Course Credit,Grades,Course Semester,GPA,Completed Credits,Semester GPA,Semester Credit,Department Code
138,Software Design,3.0,2,6,3.2022900763358777,131.0,3.75,20.0,BLG
138,Information Security A,2.5,4,6,3.2022900763358777,131.0,3.75,20.0,BLG
138,Oracle Database,2.0,3,6,3.2022900763358777,131.0,3.75,20.0,BLG
138,Software Project Management,3.0,5,6,3.2022900763358777,131.0,3.75,20.0,BLG
138,J2EE Framework,4.5,4,6,3.2022900763358777,131.0,3.75,20.0,BLG
138,Intellectual Property and Software Protection,1.0,4,7,3.226618705035971,139.0,3.625,8.0,BLG
138,Human-Computer Interaction Technology,2.0,4,7,3.226618705035971,139.0,3.625,8.0,BLG
138,Software Development and Testing Training,3.0,3,7,3.226618705035971,139.0,3.625,8.0,BLG
138,Python Language Programming,2.0,4,7,3.226618705035971,139.0,3.625,8.0,BLG
139,Ideological and Moral Cultivation and Legal Foundation,2.5,3,1,2.871794871794872,19.5,2.871794871794872,19.5,BLG
139,Success: Career Planning,1.0,3,1,2.871794871794872,19.5,2.871794871794872,19.5,BLG
139,Introduction to Computer Science,2.0,5,1,2.871794871794872,19.5,2.871794871794872,19.5,BLG
139,Advanced Mathematics A(1),5.5,3,1,2.871794871794872,19.5,2.871794871794872,19.5,BLG
139,College English A(1),4.0,2,1,2.871794871794872,19.5,2.871794871794872,19.5,BLG
139,University Chinese,2.0,2,1,2.871794871794872,19.5,2.871794871794872,19.5,BLG
139,Mental Health Education for College Students,2.0,3,1,2.871794871794872,19.5,2.871794871794872,19.5,BLG
139,Ideological and Political Theory Course Practice1,0.5,2,1,2.871794871794872,19.5,2.871794871794872,19.5,BLG
139,C/C++ Language Programming,5.5,4,2,2.6923076923076925,45.5,2.5576923076923075,26.0,BLG
139,C/C++ Language Programming Course Design,1.0,3,2,2.6923076923076925,45.5,2.5576923076923075,26.0,BLG
139,Digital Logic Circuits,4.0,2,2,2.6923076923076925,45.5,2.5576923076923075,26.0,BLG
139,Introduction to the Basic Principles of Marxism,2.5,2,2,2.6923076923076925,45.5,2.5576923076923075,26.0,BLG
139,Basic Education for Entrepreneurship,2.0,3,2,2.6923076923076925,45.5,2.5576923076923075,26.0,BLG
139,Higher Mathematics A(2),5.5,1,2,2.6923076923076925,45.5,2.5576923076923075,26.0,BLG
139,Cognitive Internship (IT Basic Training),1.0,4,2,2.6923076923076925,45.5,2.5576923076923075,26.0,BLG
139,Ideological and Political Theory Course Practice2,0.5,2,2,2.6923076923076925,45.5,2.5576923076923075,26.0,BLG
139,College English A(2),4.0,3,2,2.6923076923076925,45.5,2.5576923076923075,26.0,BLG
139,Probability Theory and Mathematical Statistics,3.0,3,3,2.6595744680851063,70.5,2.6,25.0,BLG
139,Java Programming A,4.0,4,3,2.6595744680851063,70.5,2.6,25.0,BLG
139,Outline of Modern Chinese History,1.5,1,3,2.6595744680851063,70.5,2.6,25.0,BLG
139,Linear Algebra,2.5,1,3,2.6595744680851063,70.5,2.6,25.0,BLG
139,Data Structures,5.0,2,3,2.6595744680851063,70.5,2.6,25.0,BLG
139,College English A(3),4.0,3,3,2.6595744680851063,70.5,2.6,25.0,BLG
139,Microcomputer Principles and Interface Technology,4.0,3,3,2.6595744680851063,70.5,2.6,25.0,BLG
139,Data Structure Course Design,1.0,2,3,2.6595744680851063,70.5,2.6,25.0,BLG
139,Principles of Operating System,4.0,3,4,2.8983957219251337,93.5,3.630434782608696,23.0,BLG
139,Database Principles and Applications,3.5,5,4,2.8983957219251337,93.5,3.630434782608696,23.0,BLG
139,.NET Programming A,4.0,5,4,2.8983957219251337,93.5,3.630434782608696,23.0,BLG
139,Introduction to Mao Zedong Thought and the Theoretical System of Socialism with Chinese Characteristics,3.5,4,4,2.8983957219251337,93.5,3.630434782608696,23.0,BLG
139,College English A(4),3.0,3,4,2.8983957219251337,93.5,3.630434782608696,23.0,BLG
139,Database Principles and Applications Course Design,1.0,3,4,2.8983957219251337,93.5,3.630434782608696,23.0,BLG
139,Discrete Mathematics,4.0,2,4,2.8983957219251337,93.5,3.630434782608696,23.0,BLG
139,Computer Networks A,4.0,3,5,2.900900900900901,111.0,2.914285714285714,17.5,BLG
139,Software Testing Techniques,3.0,4,5,2.900900900900901,111.0,2.914285714285714,17.5,BLG
139,Advanced Software Engineering,3.5,2,5,2.900900900900901,111.0,2.914285714285714,17.5,BLG
139,Linux Programming,2.0,2,5,2.900900900900901,111.0,2.914285714285714,17.5,BLG
139,Algorithm Analysis and Design,2.0,2,5,2.900900900900901,111.0,2.914285714285714,17.5,BLG
139,Principles of Compilation,3.0,4,5,2.900900900900901,111.0,2.914285714285714,17.5,BLG
139,J2EE Framework Course Design,1.0,3,6,2.969465648854962,131.0,3.35,20.0,BLG
139,Oracle Database Course Design,1.0,5,6,2.969465648854962,131.0,3.35,20.0,BLG
139,Requirements Engineering & UML Modeling,3.0,5,6,2.969465648854962,131.0,3.35,20.0,BLG
139,Software Design,3.0,2,6,2.969465648854962,131.0,3.35,20.0,BLG
139,Information Security A,2.5,2,6,2.969465648854962,131.0,3.35,20.0,BLG
139,Oracle Database,2.0,3,6,2.969465648854962,131.0,3.35,20.0,BLG
139,Software Project Management,3.0,3,6,2.969465648854962,131.0,3.35,20.0,BLG
139,J2EE Framework,4.5,4,6,2.969465648854962,131.0,3.35,20.0,BLG
139,Intellectual Property and Software Protection,1.0,3,7,3.035971223021583,139.0,4.125,8.0,BLG
139,Human-Computer Interaction Technology,2.0,4,7,3.035971223021583,139.0,4.125,8.0,BLG
139,Software Development and Testing Training,3.0,4,7,3.035971223021583,139.0,4.125,8.0,BLG
139,Python Language Programming,2.0,5,7,3.035971223021583,139.0,4.125,8.0,BLG
140,Ideological and Moral Cultivation and Legal Foundation,2.5,4,1,4.0,19.5,4.0,19.5,BLG
140,Success: Career Planning,1.0,5,1,4.0,19.5,4.0,19.5,BLG
140,Introduction to Computer Science,2.0,5,1,4.0,19.5,4.0,19.5,BLG
140,Advanced Mathematics A(1),5.5,4,1,4.0,19.5,4.0,19.5,BLG
140,College English A(1),4.0,3,1,4.0,19.5,4.0,19.5,BLG
140,University Chinese,2.0,4,1,4.0,19.5,4.0,19.5,BLG
140,Mental Health Education for College Students,2.0,5,1,4.0,19.5,4.0,19.5,BLG
140,Ideological and Political Theory Course Practice1,0.5,2,1,4.0,19.5,4.0,19.5,BLG
140,C/C++ Language Programming,5.5,4,2,3.6483516483516483,45.5,3.3846153846153846,26.0,BLG
140,C/C++ Language Programming Course Design,1.0,3,2,3.6483516483516483,45.5,3.3846153846153846,26.0,BLG
140,Digital Logic Circuits,4.0,3,2,3.6483516483516483,45.5,3.3846153846153846,26.0,BLG
140,Introduction to the Basic Principles of Marxism,2.5,3,2,3.6483516483516483,45.5,3.3846153846153846,26.0,BLG
140,Basic Education for Entrepreneurship,2.0,5,2,3.6483516483516483,45.5,3.3846153846153846,26.0,BLG
140,Higher Mathematics A(2),5.5,3,2,3.6483516483516483,45.5,3.3846153846153846,26.0,BLG
140,Cognitive Internship (IT Basic Training),1.0,4,2,3.6483516483516483,45.5,3.3846153846153846,26.0,BLG
140,Ideological and Political Theory Course Practice2,0.5,2,2,3.6483516483516483,45.5,3.3846153846153846,26.0,BLG
140,College English A(2),4.0,3,2,3.6483516483516483,45.5,3.3846153846153846,26.0,BLG
140,Probability Theory and Mathematical Statistics,3.0,2,3,3.4680851063829787,70.5,3.14,25.0,BLG
140,Java Programming A,4.0,4,3,3.4680851063829787,70.5,3.14,25.0,BLG
140,Outline of Modern Chinese History,1.5,3,3,3.4680851063829787,70.5,3.14,25.0,BLG
140,Linear Algebra,2.5,2,3,3.4680851063829787,70.5,3.14,25.0,BLG
140,Data Structures,5.0,4,3,3.4680851063829787,70.5,3.14,25.0,BLG
140,College English A(3),4.0,2,3,3.4680851063829787,70.5,3.14,25.0,BLG
140,Microcomputer Principles and Interface Technology,4.0,4,3,3.4680851063829787,70.5,3.14,25.0,BLG
140,Data Structure Course Design,1.0,3,3,3.4680851063829787,70.5,3.14,25.0,BLG
140,Principles of Operating System,4.0,5,4,3.6470588235294117,93.5,4.195652173913044,23.0,BLG
140,Database Principles and Applications,3.5,5,4,3.6470588235294117,93.5,4.195652173913044,23.0,BLG
140,.NET Programming A,4.0,5,4,3.6470588235294117,93.5,4.195652173913044,23.0,BLG
140,Introduction to Mao Zedong Thought and the Theoretical System of Socialism with Chinese Characteristics,3.5,4,4,3.6470588235294117,93.5,4.195652173913044,23.0,BLG
140,College English A(4),3.0,3,4,3.6470588235294117,93.5,4.195652173913044,23.0,BLG
140,Database Principles and Applications Course Design,1.0,4,4,3.6470588235294117,93.5,4.195652173913044,23.0,BLG
140,Discrete Mathematics,4.0,3,4,3.6470588235294117,93.5,4.195652173913044,23.0,BLG
140,Computer Networks A,4.0,5,5,3.7522522522522523,111.0,4.314285714285714,17.5,BLG
140,Software Testing Techniques,3.0,5,5,3.7522522522522523,111.0,4.314285714285714,17.5,BLG
140,Advanced Software Engineering,3.5,3,5,3.7522522522522523,111.0,4.314285714285714,17.5,BLG
140,Linux Programming,2.0,5,5,3.7522522522522523,111.0,4.314285714285714,17.5,BLG
140,Algorithm Analysis and Design,2.0,4,5,3.7522522522522523,111.0,4.314285714285714,17.5,BLG
140,Principles of Compilation,3.0,4,5,3.7522522522522523,111.0,4.314285714285714,17.5,BLG
140,J2EE Framework Course Design,1.0,4,6,3.7900763358778624,131.0,4.0,20.0,BLG
140,Oracle Database Course Design,1.0,5,6,3.7900763358778624,131.0,4.0,20.0,BLG
140,Requirements Engineering & UML Modeling,3.0,4,6,3.7900763358778624,131.0,4.0,20.0,BLG
140,Software Design,3.0,3,6,3.7900763358778624,131.0,4.0,20.0,BLG
140,Information Security A,2.5,3,6,3.7900763358778624,131.0,4.0,20.0,BLG
140,Oracle Database,2.0,4,6,3.7900763358778624,131.0,4.0,20.0,BLG
140,Software Project Management,3.0,4,6,3.7900763358778624,131.0,4.0,20.0,BLG
140,J2EE Framework,4.5,5,6,3.7900763358778624,131.0,4.0,20.0,BLG
140,Intellectual Property and Software Protection,1.0,3,7,3.802158273381295,139.0,4.0,8.0,BLG
140,Human-Computer Interaction Technology,2.0,5,7,3.802158273381295,139.0,4.0,8.0,BLG
140,Software Development and Testing Training,3.0,3,7,3.802158273381295,139.0,4.0,8.0,BLG
140,Python Language Programming,2.0,5,7,3.802158273381295,139.0,4.0,8.0,BLG
141,Ideological and Moral Cultivation and Legal Foundation,2.5,3,1,3.282051282051282,19.5,3.282051282051282,19.5,BLG
141,Success: Career Planning,1.0,5,1,3.282051282051282,19.5,3.282051282051282,19.5,BLG
141,Introduction to Computer Science,2.0,4,1,3.282051282051282,19.5,3.282051282051282,19.5,BLG
141,Advanced Mathematics A(1),5.5,3,1,3.282051282051282,19.5,3.282051282051282,19.5,BLG
141,College English A(1),4.0,2,1,3.282051282051282,19.5,3.282051282051282,19.5,BLG
141,University Chinese,2.0,4,1,3.282051282051282,19.5,3.282051282051282,19.5,BLG
141,Mental Health Education for College Students,2.0,5,1,3.282051282051282,19.5,3.282051282051282,19.5,BLG
141,Ideological and Political Theory Course Practice1,0.5,2,1,3.282051282051282,19.5,3.282051282051282,19.5,BLG
141,C/C++ Language Programming,5.5,4,2,3.087912087912088,45.5,2.9423076923076925,26.0,BLG
141,C/C++ Language Programming Course Design,1.0,5,2,3.087912087912088,45.5,2.9423076923076925,26.0,BLG
141,Digital Logic Circuits,4.0,3,2,3.087912087912088,45.5,2.9423076923076925,26.0,BLG
141,Introduction to the Basic Principles of Marxism,2.5,2,2,3.087912087912088,45.5,2.9423076923076925,26.0,BLG
141,Basic Education for Entrepreneurship,2.0,5,2,3.087912087912088,45.5,2.9423076923076925,26.0,BLG
141,Higher Mathematics A(2),5.5,1,2,3.087912087912088,45.5,2.9423076923076925,26.0,BLG
141,Cognitive Internship (IT Basic Training),1.0,4,2,3.087912087912088,45.5,2.9423076923076925,26.0,BLG
141,Ideological and Political Theory Course Practice2,0.5,2,2,3.087912087912088,45.5,2.9423076923076925,26.0,BLG
141,College English A(2),4.0,3,2,3.087912087912088,45.5,2.9423076923076925,26.0,BLG
141,Probability Theory and Mathematical Statistics,3.0,2,3,3.0354609929078014,70.5,2.94,25.0,BLG
141,Java Programming A,4.0,4,3,3.0354609929078014,70.5,2.94,25.0,BLG
141,Outline of Modern Chinese History,1.5,3,3,3.0354609929078014,70.5,2.94,25.0,BLG
141,Linear Algebra,2.5,2,3,3.0354609929078014,70.5,2.94,25.0,BLG
141,Data Structures,5.0,3,3,3.0354609929078014,70.5,2.94,25.0,BLG
141,College English A(3),4.0,3,3,3.0354609929078014,70.5,2.94,25.0,BLG
141,Microcomputer Principles and Interface Technology,4.0,3,3,3.0354609929078014,70.5,2.94,25.0,BLG
141,Data Structure Course Design,1.0,3,3,3.0354609929078014,70.5,2.94,25.0,BLG
141,Principles of Operating System,4.0,4,4,3.1497326203208558,93.5,3.5,23.0,BLG
141,Database Principles and Applications,3.5,3,4,3.1497326203208558,93.5,3.5,23.0,BLG
141,.NET Programming A,4.0,5,4,3.1497326203208558,93.5,3.5,23.0,BLG
141,Introduction to Mao Zedong Thought and the Theoretical System of Socialism with Chinese Characteristics,3.5,4,4,3.1497326203208558,93.5,3.5,23.0,BLG
141,College English A(4),3.0,3,4,3.1497326203208558,93.5,3.5,23.0,BLG
141,Database Principles and Applications Course Design,1.0,3,4,3.1497326203208558,93.5,3.5,23.0,BLG
141,Discrete Mathematics,4.0,2,4,3.1497326203208558,93.5,3.5,23.0,BLG
141,Computer Networks A,4.0,4,5,3.2522522522522523,111.0,3.8,17.5,BLG
141,Software Testing Techniques,3.0,5,5,3.2522522522522523,111.0,3.8,17.5,BLG
141,Advanced Software Engineering,3.5,3,5,3.2522522522522523,111.0,3.8,17.5,BLG
141,Linux Programming,2.0,4,5,3.2522522522522523,111.0,3.8,17.5,BLG
141,Algorithm Analysis and Design,2.0,4,5,3.2522522522522523,111.0,3.8,17.5,BLG
141,Principles of Compilation,3.0,3,5,3.2522522522522523,111.0,3.8,17.5,BLG
141,J2EE Framework Course Design,1.0,3,6,3.3091603053435112,131.0,3.625,20.0,BLG
141,Oracle Database Course Design,1.0,5,6,3.3091603053435112,131.0,3.625,20.0,BLG
141,Requirements Engineering & UML Modeling,3.0,5,6,3.3091603053435112,131.0,3.625,20.0,BLG
141,Software Design,3.0,3,6,3.3091603053435112,131.0,3.625,20.0,BLG
141,Information Security A,2.5,3,6,3.3091603053435112,131.0,3.625,20.0,BLG
141,Oracle Database,2.0,3,6,3.3091603053435112,131.0,3.625,20.0,BLG
141,Software Project Management,3.0,3,6,3.3091603053435112,131.0,3.625,20.0,BLG
141,J2EE Framework,4.5,4,6,3.3091603053435112,131.0,3.625,20.0,BLG
141,Intellectual Property and Software Protection,1.0,5,7,3.3633093525179856,139.0,4.25,8.0,BLG
141,Human-Computer Interaction Technology,2.0,5,7,3.3633093525179856,139.0,4.25,8.0,BLG
141,Software Development and Testing Training,3.0,3,7,3.3633093525179856,139.0,4.25,8.0,BLG
141,Python Language Programming,2.0,5,7,3.3633093525179856,139.0,4.25,8.0,BLG
142,Ideological and Moral Cultivation and Legal Foundation,2.5,4,1,2.717948717948718,19.5,2.717948717948718,19.5,BLG
142,Success: Career Planning,1.0,3,1,2.717948717948718,19.5,2.717948717948718,19.5,BLG
142,Introduction to Computer Science,2.0,3,1,2.717948717948718,19.5,2.717948717948718,19.5,BLG
142,Advanced Mathematics A(1),5.5,2,1,2.717948717948718,19.5,2.717948717948718,19.5,BLG
142,College English A(1),4.0,2,1,2.717948717948718,19.5,2.717948717948718,19.5,BLG
142,University Chinese,2.0,3,1,2.717948717948718,19.5,2.717948717948718,19.5,BLG
142,Mental Health Education for College Students,2.0,4,1,2.717948717948718,19.5,2.717948717948718,19.5,BLG
142,Ideological and Political Theory Course Practice1,0.5,2,1,2.717948717948718,19.5,2.717948717948718,19.5,BLG
142,C/C++ Language Programming,5.5,3,2,2.5274725274725274,45.5,2.3846153846153846,26.0,BLG
142,C/C++ Language Programming Course Design,1.0,4,2,2.5274725274725274,45.5,2.3846153846153846,26.0,BLG
142,Digital Logic Circuits,4.0,2,2,2.5274725274725274,45.5,2.3846153846153846,26.0,BLG
142,Introduction to the Basic Principles of Marxism,2.5,2,2,2.5274725274725274,45.5,2.3846153846153846,26.0,BLG
142,Basic Education for Entrepreneurship,2.0,3,2,2.5274725274725274,45.5,2.3846153846153846,26.0,BLG
142,Higher Mathematics A(2),5.5,1,2,2.5274725274725274,45.5,2.3846153846153846,26.0,BLG
142,Cognitive Internship (IT Basic Training),1.0,4,2,2.5274725274725274,45.5,2.3846153846153846,26.0,BLG
142,Ideological and Political Theory Course Practice2,0.5,2,2,2.5274725274725274,45.5,2.3846153846153846,26.0,BLG
142,College English A(2),4.0,3,2,2.5274725274725274,45.5,2.3846153846153846,26.0,BLG
142,Probability Theory and Mathematical Statistics,3.0,4,3,2.5531914893617023,70.5,2.6,25.0,BLG
142,Java Programming A,4.0,3,3,2.5531914893617023,70.5,2.6,25.0,BLG
142,Outline of Modern Chinese History,1.5,2,3,2.5531914893617023,70.5,2.6,25.0,BLG
142,Linear Algebra,2.5,2,3,2.5531914893617023,70.5,2.6,25.0,BLG
142,Data Structures,5.0,3,3,2.5531914893617023,70.5,2.6,25.0,BLG
142,College English A(3),4.0,3,3,2.5531914893617023,70.5,2.6,25.0,BLG
142,Microcomputer Principles and Interface Technology,4.0,1,3,2.5531914893617023,70.5,2.6,25.0,BLG
142,Data Structure Course Design,1.0,2,3,2.5531914893617023,70.5,2.6,25.0,BLG
142,Principles of Operating System,4.0,2,4,2.486631016042781,93.5,2.282608695652174,23.0,BLG
142,Database Principles and Applications,3.5,2,4,2.486631016042781,93.5,2.282608695652174,23.0,BLG
142,.NET Programming A,4.0,3,4,2.486631016042781,93.5,2.282608695652174,23.0,BLG
142,Introduction to Mao Zedong Thought and the Theoretical System of Socialism with Chinese Characteristics,3.5,1,4,2.486631016042781,93.5,2.282608695652174,23.0,BLG
142,College English A(4),3.0,2,4,2.486631016042781,93.5,2.282608695652174,23.0,BLG
142,Database Principles and Applications Course Design,1.0,4,4,2.486631016042781,93.5,2.282608695652174,23.0,BLG
142,Discrete Mathematics,4.0,3,4,2.486631016042781,93.5,2.282608695652174,23.0,BLG
142,Computer Networks A,4.0,2,5,2.4954954954954953,111.0,2.5428571428571427,17.5,BLG
142,Software Testing Techniques,3.0,4,5,2.4954954954954953,111.0,2.5428571428571427,17.5,BLG
142,Advanced Software Engineering,3.5,1,5,2.4954954954954953,111.0,2.5428571428571427,17.5,BLG
142,Linux Programming,2.0,2,5,2.4954954954954953,111.0,2.5428571428571427,17.5,BLG
142,Algorithm Analysis and Design,2.0,4,5,2.4954954954954953,111.0,2.5428571428571427,17.5,BLG
142,Principles of Compilation,3.0,3,5,2.4954954954954953,111.0,2.5428571428571427,17.5,BLG
142,J2EE Framework Course Design,1.0,4,6,2.622137404580153,131.0,3.325,20.0,BLG
142,Oracle Database Course Design,1.0,2,6,2.622137404580153,131.0,3.325,20.0,BLG
142,Requirements Engineering & UML Modeling,3.0,4,6,2.622137404580153,131.0,3.325,20.0,BLG
142,Software Design,3.0,3,6,2.622137404580153,131.0,3.325,20.0,BLG
142,Information Security A,2.5,4,6,2.622137404580153,131.0,3.325,20.0,BLG
142,Oracle Database,2.0,2,6,2.622137404580153,131.0,3.325,20.0,BLG
142,Software Project Management,3.0,4,6,2.622137404580153,131.0,3.325,20.0,BLG
142,J2EE Framework,4.5,3,6,2.622137404580153,131.0,3.325,20.0,BLG
142,Intellectual Property and Software Protection,1.0,5,7,2.70863309352518,139.0,4.125,8.0,BLG
142,Human-Computer Interaction Technology,2.0,4,7,2.70863309352518,139.0,4.125,8.0,BLG
142,Software Development and Testing Training,3.0,4,7,2.70863309352518,139.0,4.125,8.0,BLG
142,Python Language Programming,2.0,4,7,2.70863309352518,139.0,4.125,8.0,BLG
143,Ideological and Moral Cultivation and Legal Foundation,2.5,4,1,3.5128205128205128,19.5,3.5128205128205128,19.5,BLG
143,Success: Career Planning,1.0,5,1,3.5128205128205128,19.5,3.5128205128205128,19.5,BLG
143,Introduction to Computer Science,2.0,3,1,3.5128205128205128,19.5,3.5128205128205128,19.5,BLG
143,Advanced Mathematics A(1),5.5,3,1,3.5128205128205128,19.5,3.5128205128205128,19.5,BLG
143,College English A(1),4.0,4,1,3.5128205128205128,19.5,3.5128205128205128,19.5,BLG
143,University Chinese,2.0,4,1,3.5128205128205128,19.5,3.5128205128205128,19.5,BLG
143,Mental Health Education for College Students,2.0,3,1,3.5128205128205128,19.5,3.5128205128205128,19.5,BLG
143,Ideological and Political Theory Course Practice1,0.5,2,1,3.5128205128205128,19.5,3.5128205128205128,19.5,BLG
143,C/C++ Language Programming,5.5,4,2,3.318681318681319,45.5,3.173076923076923,26.0,BLG
143,C/C++ Language Programming Course Design,1.0,3,2,3.318681318681319,45.5,3.173076923076923,26.0,BLG
143,Digital Logic Circuits,4.0,3,2,3.318681318681319,45.5,3.173076923076923,26.0,BLG
143,Introduction to the Basic Principles of Marxism,2.5,3,2,3.318681318681319,45.5,3.173076923076923,26.0,BLG
143,Basic Education for Entrepreneurship,2.0,3,2,3.318681318681319,45.5,3.173076923076923,26.0,BLG
143,Higher Mathematics A(2),5.5,2,2,3.318681318681319,45.5,3.173076923076923,26.0,BLG
143,Cognitive Internship (IT Basic Training),1.0,4,2,3.318681318681319,45.5,3.173076923076923,26.0,BLG
143,Ideological and Political Theory Course Practice2,0.5,2,2,3.318681318681319,45.5,3.173076923076923,26.0,BLG
143,College English A(2),4.0,4,2,3.318681318681319,45.5,3.173076923076923,26.0,BLG
143,Probability Theory and Mathematical Statistics,3.0,4,3,3.2907801418439715,70.5,3.24,25.0,BLG
143,Java Programming A,4.0,3,3,3.2907801418439715,70.5,3.24,25.0,BLG
143,Outline of Modern Chinese History,1.5,3,3,3.2907801418439715,70.5,3.24,25.0,BLG
143,Linear Algebra,2.5,3,3,3.2907801418439715,70.5,3.24,25.0,BLG
143,Data Structures,5.0,3,3,3.2907801418439715,70.5,3.24,25.0,BLG
143,College English A(3),4.0,4,3,3.2907801418439715,70.5,3.24,25.0,BLG
143,Microcomputer Principles and Interface Technology,4.0,3,3,3.2907801418439715,70.5,3.24,25.0,BLG
143,Data Structure Course Design,1.0,2,3,3.2907801418439715,70.5,3.24,25.0,BLG
143,Principles of Operating System,4.0,2,4,3.1818181818181817,93.5,2.847826086956522,23.0,BLG
143,Database Principles and Applications,3.5,4,4,3.1818181818181817,93.5,2.847826086956522,23.0,BLG
143,.NET Programming A,4.0,3,4,3.1818181818181817,93.5,2.847826086956522,23.0,BLG
143,Introduction to Mao Zedong Thought and the Theoretical System of Socialism with Chinese Characteristics,3.5,3,4,3.1818181818181817,93.5,2.847826086956522,23.0,BLG
143,College English A(4),3.0,3,4,3.1818181818181817,93.5,2.847826086956522,23.0,BLG
143,Database Principles and Applications Course Design,1.0,4,4,3.1818181818181817,93.5,2.847826086956522,23.0,BLG
143,Discrete Mathematics,4.0,2,4,3.1818181818181817,93.5,2.847826086956522,23.0,BLG
143,Computer Networks A,4.0,3,5,3.2432432432432434,111.0,3.5714285714285716,17.5,BLG
143,Software Testing Techniques,3.0,4,5,3.2432432432432434,111.0,3.5714285714285716,17.5,BLG
143,Advanced Software Engineering,3.5,3,5,3.2432432432432434,111.0,3.5714285714285716,17.5,BLG
143,Linux Programming,2.0,4,5,3.2432432432432434,111.0,3.5714285714285716,17.5,BLG
143,Algorithm Analysis and Design,2.0,4,5,3.2432432432432434,111.0,3.5714285714285716,17.5,BLG
143,Principles of Compilation,3.0,4,5,3.2432432432432434,111.0,3.5714285714285716,17.5,BLG
143,J2EE Framework Course Design,1.0,4,6,3.3053435114503817,131.0,3.65,20.0,BLG
143,Oracle Database Course Design,1.0,3,6,3.3053435114503817,131.0,3.65,20.0,BLG
143,Requirements Engineering & UML Modeling,3.0,4,6,3.3053435114503817,131.0,3.65,20.0,BLG
143,Software Design,3.0,3,6,3.3053435114503817,131.0,3.65,20.0,BLG
143,Information Security A,2.5,4,6,3.3053435114503817,131.0,3.65,20.0,BLG
143,Oracle Database,2.0,4,6,3.3053435114503817,131.0,3.65,20.0,BLG
143,Software Project Management,3.0,3,6,3.3053435114503817,131.0,3.65,20.0,BLG
143,J2EE Framework,4.5,4,6,3.3053435114503817,131.0,3.65,20.0,BLG
143,Intellectual Property and Software Protection,1.0,4,7,3.3309352517985613,139.0,3.75,8.0,BLG
143,Human-Computer Interaction Technology,2.0,3,7,3.3309352517985613,139.0,3.75,8.0,BLG
143,Software Development and Testing Training,3.0,4,7,3.3309352517985613,139.0,3.75,8.0,BLG
143,Python Language Programming,2.0,4,7,3.3309352517985613,139.0,3.75,8.0,BLG
144,Ideological and Moral Cultivation and Legal Foundation,2.5,3,1,4.076923076923077,19.5,4.076923076923077,19.5,BLG
144,Success: Career Planning,1.0,5,1,4.076923076923077,19.5,4.076923076923077,19.5,BLG
144,Introduction to Computer Science,2.0,5,1,4.076923076923077,19.5,4.076923076923077,19.5,BLG
144,Advanced Mathematics A(1),5.5,4,1,4.076923076923077,19.5,4.076923076923077,19.5,BLG
144,College English A(1),4.0,4,1,4.076923076923077,19.5,4.076923076923077,19.5,BLG
144,University Chinese,2.0,4,1,4.076923076923077,19.5,4.076923076923077,19.5,BLG
144,Mental Health Education for College Students,2.0,5,1,4.076923076923077,19.5,4.076923076923077,19.5,BLG
144,Ideological and Political Theory Course Practice1,0.5,2,1,4.076923076923077,19.5,4.076923076923077,19.5,BLG
144,C/C++ Language Programming,5.5,4,2,3.4835164835164836,45.5,3.0384615384615383,26.0,BLG
144,C/C++ Language Programming Course Design,1.0,5,2,3.4835164835164836,45.5,3.0384615384615383,26.0,BLG
144,Digital Logic Circuits,4.0,2,2,3.4835164835164836,45.5,3.0384615384615383,26.0,BLG
144,Introduction to the Basic Principles of Marxism,2.5,3,2,3.4835164835164836,45.5,3.0384615384615383,26.0,BLG
144,Basic Education for Entrepreneurship,2.0,5,2,3.4835164835164836,45.5,3.0384615384615383,26.0,BLG
144,Higher Mathematics A(2),5.5,1,2,3.4835164835164836,45.5,3.0384615384615383,26.0,BLG
144,Cognitive Internship (IT Basic Training),1.0,4,2,3.4835164835164836,45.5,3.0384615384615383,26.0,BLG
144,Ideological and Political Theory Course Practice2,0.5,2,2,3.4835164835164836,45.5,3.0384615384615383,26.0,BLG
144,College English A(2),4.0,4,2,3.4835164835164836,45.5,3.0384615384615383,26.0,BLG
144,Probability Theory and Mathematical Statistics,3.0,3,3,3.4326241134751774,70.5,3.34,25.0,BLG
144,Java Programming A,4.0,3,3,3.4326241134751774,70.5,3.34,25.0,BLG
144,Outline of Modern Chinese History,1.5,2,3,3.4326241134751774,70.5,3.34,25.0,BLG
144,Linear Algebra,2.5,3,3,3.4326241134751774,70.5,3.34,25.0,BLG
144,Data Structures,5.0,4,3,3.4326241134751774,70.5,3.34,25.0,BLG
144,College English A(3),4.0,4,3,3.4326241134751774,70.5,3.34,25.0,BLG
144,Microcomputer Principles and Interface Technology,4.0,3,3,3.4326241134751774,70.5,3.34,25.0,BLG
144,Data Structure Course Design,1.0,4,3,3.4326241134751774,70.5,3.34,25.0,BLG
144,Principles of Operating System,4.0,3,4,3.443850267379679,93.5,3.4782608695652173,23.0,BLG
144,Database Principles and Applications,3.5,4,4,3.443850267379679,93.5,3.4782608695652173,23.0,BLG
144,.NET Programming A,4.0,4,4,3.443850267379679,93.5,3.4782608695652173,23.0,BLG
144,Introduction to Mao Zedong Thought and the Theoretical System of Socialism with Chinese Characteristics,3.5,4,4,3.443850267379679,93.5,3.4782608695652173,23.0,BLG
